1.361694969879273742e+00,1.318805173178013046e+00,8.672767855072640586e-01
1.373941841008115672e+00,1.107013141576928872e+00,8.704630057627535944e-01
1.394117684958703585e+00,1.183656945587215015e+00,8.707726579001905387e-01
1.354076371145245261e+00,1.107295685648391093e+00,8.634410301489642281e-01
1.406510934063644136e+00,1.129731750527304346e+00,8.786957503457504259e-01
1.399831380443840700e+00,1.128455256419461428e+00,8.832882250239567634e-01
1.385534167946632644e+00,9.381888935996849366e-01,8.493397916798967051e-01
1.384094693664581932e+00,1.368664063006015619e+00,8.626279688406526258e-01
1.336767057260203284e+00,1.297633376040003172e+00,8.434540515953494744e-01
1.354881809160831674e+00,9.194411686203277645e-01,8.570958266590387176e-01
