1.409104619356590815e+00,1.120166998865424368e+00,6.823462084365198299e-01
1.330066937936113636e+00,9.887095193894052114e-01,6.966897097499979985e-01
1.356636093679593147e+00,1.014062503223729150e+00,6.947113323273993446e-01
1.359389988632832225e+00,9.997417894081320755e-01,6.852273766432183111e-01
1.420899458338896304e+00,1.060497949184033617e+00,7.100260135814240314e-01
1.385263189669346140e+00,1.021022593970960290e+00,7.018721381481317634e-01
1.369089875325162575e+00,1.269896092045130542e+00,7.077845139654981299e-01
1.408959154015948512e+00,1.102546822563286177e+00,7.024531260175562730e-01
1.404479515081165086e+00,1.129007229876462626e+00,7.008749040660432472e-01
1.336128696857854958e+00,1.079148722967469887e+00,7.081241383628152919e-01
