1.209806865409100540e+00,1.116113319983564445e+00,6.977342582092976864e-01
1.148589261490582381e+00,1.052081700935082686e+00,6.607501183361849106e-01
1.230530624866449152e+00,1.204820193206330048e+00,6.969324462415387167e-01
1.215351650789807891e+00,8.655449317769090545e-01,6.843596412105381610e-01
1.203280043457861215e+00,1.099650967301208038e+00,6.611375632169544936e-01
1.142474532285681521e+00,8.152700694643273405e-01,6.660495167488535984e-01
1.139695943685762991e+00,8.010633160593223501e-01,6.471569167680479850e-01
1.203154538570902599e+00,8.600814405038238464e-01,6.706523051314710049e-01
1.144743735405283847e+00,8.205430972962222125e-01,6.794121738243595887e-01
1.194480918874247344e+00,8.565565419411557135e-01,7.026514752159800370e-01
