1.325618294170233469e+00,1.072575549255188498e+00,1.026227017501493144e+00
1.367109992531089002e+00,9.499843929868484471e-01,1.032016821864952361e+00
1.281332115790697168e+00,7.527137418090923404e-01,1.013354248389644052e+00
1.287896598234450130e+00,8.911490622359683478e-01,9.857244665847392229e-01
1.254562999299268400e+00,1.031370485525904712e+00,9.843294004674625342e-01
1.305817111317709944e+00,1.065003885364449676e+00,9.983712149547396830e-01
1.344850086603897932e+00,7.826537174199156288e-01,1.020993412719034321e+00
1.288464762560363575e+00,1.064396576829892416e+00,9.983659726098524922e-01
1.336772517895737034e+00,1.093333781480211764e+00,1.035942038329482173e+00
1.305133523187926192e+00,1.073306173639165806e+00,1.034980174165539557e+00
